"purchase_id","id","Age","Sex","Income","Purchase_Date","Region"
3921,200086,59,"F",276000,2021-03-01,"Самарская область"
2609,197444,55,"M",240000,2021-02-01,"Ульяновская область"
1194,200304,49,"F",427000,2021-10-01,"Оренбургская область"
2569,199173,35,"M",1083000,2021-06-01,"Республика Башкортостан"
2699,199228,45,"M",249000,2023-10-01,"Саратовская область"
4681,200253,53,"M",240000,2021-10-01,"Пермский край"
1494,199155,49,"M",650000,2023-12-01,"Самарская область"
2439,201691,37,"M",312000,2023-04-01,"Республика Башкортостан"
4884,200796,57,"M",332000,2021-08-01,"Саратовская область"
5434,201537,53,"M",339000,2021-07-01,"Республика Татарстан"
1298,201134,54,"M",441000,2022-06-01,"Саратовская область"
3187,200622,60,"M",985000,2021-04-01,"Саратовская область"
2898,201127,44,"M",1203000,2021-03-01,"Республика Мордовия"
144,199118,56,"M",716000,2021-02-01,"Республика Татарстан"
3514,198082,44,"M",504000,2023-08-01,"Чувашская Республика"
1549,201670,37,"M",388000,2023-03-01,"Ульяновская область"
1088,202208,52,"M",298000,2022-06-01,"Саратовская область"
4374,201490,58,"M",518000,2021-10-01,"Нижегородская область"
2389,198223,37,"M",260000,2022-08-01,"Самарская область"
4292,200106,47,"M",1171000,2022-11-01,"Саратовская область"
5227,199392,47,"M",368000,2021-04-01,"Республика Татарстан"
2442,197807,39,"M",240000,2021-07-01,"Самарская область"
3606,201576,48,"M",240000,2021-07-01,"Оренбургская область"
5304,199636,49,"M",240000,2022-02-01,"Республика Мордовия"
3389,198255,47,"M",419000,2021-10-01,"Удмуртская Республика"
5496,199881,45,"M",240000,2022-08-01,"Самарская область"
4388,201026,53,"M",339000,2021-06-01,"Кировская область"
4713,197896,56,"M",484000,2022-07-01,"Республика Башкортостан"
35,197742,56,"M",240000,2023-01-01,"Оренбургская область"
1589,200784,44,"M",645000,2021-07-01,"Нижегородская область"
4165,200752,46,"M",349000,2022-01-01,"Республика Татарстан"
4614,198559,51,"F",929000,2022-03-01,"Ульяновская область"
1713,200074,47,"M",765000,2022-02-01,"Оренбургская область"
71,199255,54,"M",432000,2021-06-01,"Оренбургская область"
4198,199084,52,"M",268000,2022-06-01,"Республика Башкортостан"
2574,200115,56,"F",240000,2023-07-01,"Удмуртская Республика"
2935,198204,30,"M",359000,2022-10-01,"Самарская область"
3333,201023,52,"M",356000,2023-12-01,"Кировская область"
4547,200095,58,"M",530000,2023-07-01,"Республика Башкортостан"
1744,198878,59,"M",379000,2023-04-01,"Республика Башкортостан"
935,202152,52,"M",539000,2023-09-01,"Нижегородская область"
5156,197860,53,"M",282000,2021-03-01,"Республика Башкортостан"
3313,198441,39,"M",1001000,2023-04-01,"Оренбургская область"
1003,199364,51,"M",367000,2021-09-01,"Республика Мордовия"
4222,202241,45,"M",245000,2023-11-01,"Республика Башкортостан"
771,201422,57,"M",414000,2023-01-01,"Удмуртская Республика"
1916,200545,42,"M",565000,2023-07-01,"Пензенская область"
264,201653,59,"M",501000,2023-06-01,"Нижегородская область"
2129,201603,55,"M",240000,2021-06-01,"Республика Башкортостан"
8,201192,49,"M",240000,2022-07-01,"Нижегородская область"
1524,202098,55,"M",286000,2023-05-01,"Саратовская область"
2234,201240,50,"M",240000,2022-08-01,"Чувашская Республика"
4284,201442,56,"F",660000,2022-11-01,"Самарская область"
1154,197744,55,"M",337000,2023-05-01,"Республика Башкортостан"
774,199245,51,"M",240000,2021-08-01,"Республика Башкортостан"
5177,201582,53,"M",240000,2022-09-01,"Пермский край"
2062,198825,57,"M",320000,2022-07-01,"Нижегородская область"
240,200196,54,"M",241000,2021-01-01,"Республика Татарстан"
3551,200700,52,"M",675000,2022-07-01,"Кировская область"
1525,201903,49,"M",353000,2021-05-01,"Кировская область"
5170,198545,37,"F",240000,2021-10-01,"Республика Мордовия"
4137,200544,57,"F",311000,2023-01-01,"Чувашская Республика"
2209,199814,54,"M",240000,2022-02-01,"Саратовская область"
3859,199067,35,"M",359000,2021-05-01,"Республика Башкортостан"
4725,197670,53,"M",501000,2021-12-01,"Республика Башкортостан"
3321,199437,56,"F",299000,2022-10-01,"Удмуртская Республика"
4181,201437,51,"M",354000,2023-10-01,"Пермский край"
3665,201517,49,"M",390000,2021-07-01,"Ульяновская область"
2357,198104,61,"M",623000,2022-12-01,"Республика Татарстан"
4363,202101,45,"M",492000,2023-03-01,"Саратовская область"
579,200139,42,"M",441000,2023-11-01,"Саратовская область"
2653,197797,48,"M",4e+05,2021-10-01,"Удмуртская Республика"
4025,198016,62,"F",328000,2023-09-01,"Нижегородская область"
382,198897,46,"M",596000,2023-05-01,"Самарская область"
4178,199369,47,"M",798000,2023-06-01,"Ульяновская область"
4050,199698,46,"M",325000,2023-10-01,"Ульяновская область"
3067,201599,57,"M",571000,2022-07-01,"Республика Башкортостан"
1427,199266,54,"M",240000,2023-01-01,"Чувашская Республика"
1894,202111,40,"M",240000,2023-02-01,"Кировская область"
1989,199610,59,"M",440000,2022-06-01,"Пензенская область"
4415,201000,41,"M",240000,2022-07-01,"Республика Башкортостан"
2873,202261,53,"M",258000,2023-12-01,"Республика Башкортостан"
648,197713,45,"M",594000,2023-12-01,"Оренбургская область"
4081,201772,46,"M",264000,2023-11-01,"Республика Башкортостан"
2535,199641,46,"M",424000,2021-03-01,"Республика Татарстан"
4085,202291,41,"M",240000,2021-04-01,"Пермский край"
2081,198463,50,"M",354000,2021-08-01,"Республика Башкортостан"
1887,200506,62,"M",562000,2023-08-01,"Нижегородская область"
3395,199470,42,"F",794000,2021-05-01,"Республика Татарстан"
827,198298,49,"F",531000,2022-02-01,"Самарская область"
1991,198689,55,"M",688000,2023-08-01,"Самарская область"
581,198750,60,"F",240000,2022-08-01,"Республика Татарстан"
4756,197432,45,"F",739000,2023-11-01,"Оренбургская область"
4266,199503,61,"M",442000,2023-10-01,"Республика Татарстан"
602,202378,59,"M",358000,2021-12-01,"Самарская область"
2160,198663,51,"M",599000,2022-08-01,"Саратовская область"
1802,200438,48,"M",268000,2022-07-01,"Удмуртская Республика"
742,201956,58,"M",240000,2023-10-01,"Республика Башкортостан"
4666,198006,36,"M",4e+05,2023-07-01,"Республика Татарстан"
3131,200179,57,"M",240000,2021-06-01,"Республика Татарстан"
800,198476,58,"M",463000,2023-04-01,"Пензенская область"
5030,202078,58,"F",426000,2021-05-01,"Чувашская Республика"
1218,200974,39,"M",240000,2021-12-01,"Чувашская Республика"
5354,198478,57,"M",252000,2023-04-01,"Кировская область"
5014,199864,56,"M",341000,2022-12-01,"Нижегородская область"
2747,202067,59,"F",272000,2021-06-01,"Республика Башкортостан"
1428,201173,57,"M",240000,2023-02-01,"Республика Татарстан"
1076,197666,49,"M",4e+05,2022-09-01,"Республика Марий Эл"
4782,197568,48,"M",289000,2023-09-01,"Ульяновская область"
2682,200898,52,"M",240000,2021-01-01,"Республика Татарстан"
4066,197438,50,"M",469000,2023-01-01,"Чувашская Республика"
1201,197673,52,"M",240000,2022-12-01,"Самарская область"
304,199830,53,"M",759000,2023-08-01,"Республика Татарстан"
3009,201010,46,"M",240000,2023-05-01,"Республика Башкортостан"
2596,202223,55,"M",240000,2021-12-01,"Оренбургская область"
4314,198103,42,"M",371000,2022-03-01,"Нижегородская область"
3863,199293,52,"M",240000,2023-07-01,"Ульяновская область"
1527,198294,57,"M",1150000,2023-01-01,"Пермский край"
3206,202245,60,"M",946000,2023-07-01,"Оренбургская область"
4431,202244,46,"M",279000,2021-04-01,"Удмуртская Республика"
2869,200360,44,"M",389000,2022-02-01,"Республика Татарстан"
4386,201047,52,"M",304000,2023-01-01,"Нижегородская область"
2580,198243,54,"M",287000,2022-05-01,"Ульяновская область"
2577,201898,37,"M",379000,2021-01-01,"Кировская область"
4807,198483,39,"M",419000,2023-01-01,"Оренбургская область"
772,198484,36,"M",485000,2023-08-01,"Самарская область"
127,197871,54,"M",328000,2021-03-01,"Республика Марий Эл"
4754,200865,60,"M",265000,2021-06-01,"Удмуртская Республика"
3690,201998,49,"M",359000,2023-10-01,"Республика Башкортостан"
3236,197533,54,"M",481000,2023-01-01,"Республика Башкортостан"
2529,199327,49,"M",703000,2023-10-01,"Самарская область"
1948,202276,56,"M",280000,2023-07-01,"Саратовская область"
4346,200425,45,"M",618000,2023-10-01,"Саратовская область"
1134,199250,50,"M",304000,2021-08-01,"Пермский край"
3663,199033,53,"M",746000,2021-04-01,"Кировская область"
1370,198873,57,"M",711000,2022-02-01,"Саратовская область"
2079,200475,47,"M",346000,2023-05-01,"Нижегородская область"
629,201798,46,"M",706000,2023-04-01,"Пермский край"
466,201629,57,"M",488000,2022-10-01,"Оренбургская область"
1375,200851,47,"M",285000,2023-12-01,"Самарская область"
3240,202359,54,"M",263000,2022-12-01,"Самарская область"
2564,201797,41,"F",729000,2023-01-01,"Республика Татарстан"
2026,202280,58,"M",240000,2023-08-01,"Республика Башкортостан"
4558,199138,53,"M",460000,2022-01-01,"Пермский край"
3911,201774,62,"M",309000,2021-11-01,"Самарская область"
617,199686,58,"M",294000,2022-11-01,"Оренбургская область"
293,200275,54,"M",431000,2022-08-01,"Республика Башкортостан"
2995,201076,54,"M",1200000,2022-03-01,"Самарская область"
3484,199465,50,"F",377000,2023-10-01,"Республика Татарстан"
3748,201650,52,"M",521000,2021-11-01,"Пермский край"
3108,201655,46,"M",507000,2023-09-01,"Ульяновская область"
4670,199907,37,"M",354000,2021-09-01,"Самарская область"
530,200878,56,"M",240000,2023-08-01,"Нижегородская область"
320,199163,48,"M",240000,2022-07-01,"Удмуртская Республика"
4897,200243,48,"M",240000,2021-05-01,"Республика Башкортостан"
4945,198121,55,"M",364000,2022-07-01,"Республика Татарстан"
3039,199372,54,"M",453000,2021-08-01,"Пензенская область"
1242,199757,42,"M",258000,2023-06-01,"Республика Марий Эл"
4037,198112,48,"M",240000,2021-02-01,"Удмуртская Республика"
1403,202317,47,"M",611000,2021-07-01,"Республика Марий Эл"
2525,199114,52,"M",466000,2021-07-01,"Саратовская область"
3055,201194,56,"M",427000,2022-02-01,"Нижегородская область"
2872,200019,52,"M",240000,2021-11-01,"Самарская область"
3550,198196,49,"M",932000,2022-03-01,"Пермский край"
1195,200505,61,"M",240000,2022-09-01,"Самарская область"
876,201930,48,"M",287000,2021-06-01,"Республика Татарстан"
2114,202112,46,"M",311000,2021-01-01,"Оренбургская область"
3621,198421,49,"F",389000,2023-01-01,"Республика Татарстан"
4675,197867,57,"M",912000,2023-04-01,"Самарская область"
3891,198462,50,"M",240000,2022-04-01,"Республика Татарстан"
5461,201071,48,"M",382000,2023-07-01,"Саратовская область"
145,201109,45,"M",441000,2021-10-01,"Ульяновская область"
4460,198183,50,"F",412000,2022-09-01,"Самарская область"
5130,200821,43,"M",240000,2023-07-01,"Республика Башкортостан"
1756,198305,56,"M",328000,2021-09-01,"Пермский край"
5000,199700,33,"M",466000,2021-11-01,"Нижегородская область"
4635,198035,45,"M",499000,2023-03-01,"Оренбургская область"
3390,199730,51,"M",489000,2021-06-01,"Ульяновская область"
2356,199324,46,"M",378000,2023-05-01,"Республика Башкортостан"
1554,197584,27,"F",312000,2023-12-01,"Пензенская область"
191,198762,45,"M",292000,2021-01-01,"Оренбургская область"
4275,199973,44,"F",245000,2023-05-01,"Саратовская область"
2729,198328,52,"M",313000,2022-08-01,"Республика Башкортостан"
5146,199818,43,"M",240000,2022-08-01,"Ульяновская область"
1567,199560,57,"M",240000,2022-05-01,"Саратовская область"
2056,202402,46,"M",329000,2021-01-01,"Пермский край"
1358,201948,54,"M",240000,2021-07-01,"Удмуртская Республика"
1909,201336,53,"M",288000,2022-03-01,"Республика Татарстан"
2235,197458,61,"M",240000,2021-02-01,"Нижегородская область"
2151,199707,56,"M",564000,2023-05-01,"Удмуртская Республика"
1023,198019,42,"M",441000,2023-06-01,"Республика Башкортостан"
4959,198872,52,"M",240000,2021-06-01,"Чувашская Республика"
3299,198148,60,"M",314000,2021-06-01,"Кировская область"
3703,201262,59,"F",396000,2021-10-01,"Нижегородская область"
968,198761,45,"M",678000,2022-07-01,"Самарская область"
3873,201969,45,"M",354000,2021-08-01,"Республика Башкортостан"
5490,201633,45,"M",391000,2021-06-01,"Республика Татарстан"
3059,199074,54,"M",539000,2022-08-01,"Саратовская область"
4260,198657,52,"M",433000,2021-07-01,"Республика Мордовия"
2168,200071,51,"M",267000,2022-03-01,"Республика Татарстан"
1379,197685,56,"M",240000,2021-04-01,"Саратовская область"
171,198458,54,"M",314000,2022-08-01,"Нижегородская область"
428,202031,53,"M",240000,2023-06-01,"Самарская область"
4231,202178,53,"M",359000,2022-12-01,"Республика Башкортостан"
4993,200670,59,"M",343000,2021-01-01,"Республика Башкортостан"
1901,197607,50,"M",676000,2021-07-01,"Республика Татарстан"
2622,202144,47,"M",401000,2022-01-01,"Республика Татарстан"
2674,201902,33,"M",359000,2022-07-01,"Удмуртская Республика"
2509,199518,44,"M",381000,2022-08-01,"Самарская область"
2242,199815,52,"M",611000,2021-01-01,"Республика Башкортостан"
117,197993,49,"M",384000,2021-12-01,"Нижегородская область"
1703,199772,34,"M",1343000,2023-08-01,"Республика Мордовия"
4263,200973,48,"M",269000,2022-04-01,"Пермский край"
1820,197811,29,"M",240000,2021-09-01,"Пензенская область"
3176,197725,43,"M",240000,2023-07-01,"Оренбургская область"
2726,201997,48,"M",470000,2021-07-01,"Пермский край"
3327,201707,53,"M",461000,2022-10-01,"Республика Башкортостан"
4901,200430,48,"M",277000,2022-07-01,"Республика Башкортостан"
5521,200919,48,"M",240000,2021-02-01,"Оренбургская область"
4061,200830,38,"M",831000,2021-10-01,"Саратовская область"
5393,202214,55,"M",416000,2022-07-01,"Нижегородская область"
3151,202385,44,"M",389000,2021-11-01,"Республика Башкортостан"
1707,199497,44,"M",723000,2023-01-01,"Оренбургская область"
898,199842,57,"M",439000,2023-07-01,"Саратовская область"
1479,201977,56,"M",480000,2021-01-01,"Пермский край"
4798,198179,57,"M",314000,2022-08-01,"Самарская область"
3163,198618,54,"M",398000,2021-10-01,"Пермский край"
4676,201829,62,"F",277000,2023-06-01,"Пензенская область"
2932,199177,58,"M",451000,2022-06-01,"Самарская область"
5197,200954,49,"F",496000,2021-07-01,"Республика Мордовия"
4639,200293,59,"M",240000,2023-03-01,"Оренбургская область"
3340,197425,52,"M",624000,2021-02-01,"Нижегородская область"
4671,197494,62,"M",915000,2021-07-01,"Саратовская область"
3631,201815,57,"M",256000,2023-08-01,"Республика Татарстан"
3406,202343,45,"M",301000,2021-06-01,"Нижегородская область"
1700,197858,45,"M",303000,2022-08-01,"Республика Башкортостан"
3069,197804,44,"M",359000,2023-07-01,"Республика Татарстан"
5433,197538,39,"M",289000,2021-12-01,"Республика Башкортостан"
4846,199787,58,"M",370000,2021-10-01,"Республика Башкортостан"
9,201522,39,"M",415000,2022-08-01,"Оренбургская область"
2820,201698,55,"M",741000,2023-04-01,"Пермский край"
1262,198709,41,"M",240000,2022-04-01,"Пермский край"
2047,199741,53,"M",340000,2022-06-01,"Нижегородская область"
2896,202022,57,"F",497000,2023-05-01,"Республика Мордовия"
588,199765,61,"M",240000,2022-06-01,"Республика Татарстан"
5018,200035,34,"M",493000,2022-10-01,"Оренбургская область"
5324,201964,40,"F",243000,2021-06-01,"Удмуртская Республика"
246,198401,50,"M",240000,2021-10-01,"Оренбургская область"
2433,200523,58,"M",572000,2023-10-01,"Республика Башкортостан"
2837,200407,55,"M",297000,2021-08-01,"Саратовская область"
1944,199912,61,"M",240000,2021-10-01,"Чувашская Республика"
2262,201493,50,"M",240000,2022-10-01,"Самарская область"
217,200229,58,"M",292000,2023-08-01,"Республика Башкортостан"
1079,200988,45,"M",310000,2022-07-01,"Республика Татарстан"
3325,199595,49,"M",440000,2022-11-01,"Республика Башкортостан"
3982,197657,33,"M",716000,2021-10-01,"Ульяновская область"
4988,200615,59,"M",596000,2023-11-01,"Республика Татарстан"
29,201209,56,"M",402000,2022-01-01,"Оренбургская область"
467,202133,46,"M",254000,2021-01-01,"Саратовская область"
4908,198640,52,"M",263000,2023-09-01,"Республика Башкортостан"
3984,200500,25,"M",247000,2022-12-01,"Республика Башкортостан"
67,200693,55,"F",240000,2022-07-01,"Оренбургская область"
417,201258,40,"M",240000,2021-07-01,"Пермский край"
5272,201107,52,"M",808000,2021-12-01,"Пермский край"
343,197830,39,"M",1088000,2023-12-01,"Самарская область"
2545,199559,54,"M",370000,2021-10-01,"Удмуртская Республика"
1348,199492,49,"M",240000,2021-01-01,"Республика Татарстан"
3918,201601,59,"M",317000,2021-03-01,"Саратовская область"
1402,199689,34,"M",575000,2022-06-01,"Нижегородская область"
1886,198237,50,"F",240000,2022-12-01,"Пермский край"
825,199154,47,"M",269000,2023-08-01,"Республика Башкортостан"
2867,198532,53,"M",3e+05,2021-09-01,"Республика Башкортостан"
2877,200448,51,"M",391000,2021-03-01,"Оренбургская область"
2345,198396,56,"F",453000,2021-03-01,"Пермский край"
2860,200474,55,"M",502000,2022-10-01,"Оренбургская область"
1692,198966,60,"M",240000,2023-08-01,"Нижегородская область"
1971,202051,57,"M",327000,2021-07-01,"Республика Татарстан"
179,201615,58,"M",462000,2023-12-01,"Пензенская область"
4395,202255,41,"M",666000,2023-03-01,"Нижегородская область"
3761,201197,55,"M",360000,2021-07-01,"Самарская область"
1885,200148,49,"M",440000,2021-09-01,"Оренбургская область"
2717,200790,57,"M",592000,2021-10-01,"Самарская область"
4391,201040,58,"M",440000,2021-04-01,"Республика Башкортостан"
5236,200981,41,"M",880000,2021-07-01,"Республика Башкортостан"
4329,202316,44,"M",454000,2022-07-01,"Пермский край"
5036,200137,60,"M",591000,2023-11-01,"Республика Татарстан"
4992,201217,52,"M",471000,2022-07-01,"Республика Татарстан"
3638,201757,60,"M",598000,2022-07-01,"Республика Башкортостан"
5326,199456,58,"M",439000,2021-01-01,"Удмуртская Республика"
2893,202131,43,"M",240000,2021-11-01,"Удмуртская Республика"
3791,199537,53,"M",442000,2022-08-01,"Республика Татарстан"
1364,201256,55,"M",257000,2023-09-01,"Удмуртская Республика"
262,200359,53,"M",240000,2023-11-01,"Республика Татарстан"
2131,199506,50,"M",494000,2023-07-01,"Нижегородская область"
125,198345,58,"M",388000,2023-08-01,"Нижегородская область"
913,198254,44,"M",421000,2023-01-01,"Пермский край"
2830,199665,53,"M",526000,2022-02-01,"Самарская область"
5266,201999,49,"M",294000,2021-09-01,"Республика Татарстан"
802,201334,50,"M",428000,2022-08-01,"Саратовская область"
3683,198219,55,"M",536000,2021-08-01,"Республика Башкортостан"
4481,198013,43,"M",911000,2022-02-01,"Удмуртская Республика"
1122,201394,45,"M",249000,2023-12-01,"Республика Татарстан"
2303,197888,56,"M",240000,2021-01-01,"Нижегородская область"
2465,202057,55,"M",548000,2022-01-01,"Самарская область"
2532,200714,56,"M",240000,2021-01-01,"Республика Башкортостан"
2346,199530,50,"M",380000,2022-08-01,"Чувашская Республика"
5106,201876,51,"M",637000,2023-07-01,"Республика Башкортостан"
308,200504,48,"M",240000,2021-03-01,"Республика Татарстан"
1435,200404,56,"M",719000,2021-12-01,"Республика Татарстан"
103,198917,37,"M",407000,2022-12-01,"Самарская область"
2207,201389,47,"M",302000,2022-02-01,"Пермский край"
5145,199446,50,"M",507000,2022-04-01,"Ульяновская область"
1882,201608,59,"M",263000,2022-01-01,"Республика Мордовия"
3845,200945,46,"F",474000,2023-12-01,"Республика Татарстан"
2508,198028,53,"M",1309000,2021-10-01,"Республика Мордовия"
5011,201853,56,"M",240000,2022-12-01,"Республика Башкортостан"
3031,197783,47,"M",673000,2021-04-01,"Пермский край"
5256,197829,56,"M",354000,2021-09-01,"Удмуртская Республика"
691,198679,48,"M",289000,2021-08-01,"Республика Татарстан"
517,200305,56,"M",585000,2022-12-01,"Республика Марий Эл"
2931,200584,48,"M",240000,2021-07-01,"Республика Мордовия"
1970,201387,59,"M",967000,2022-10-01,"Саратовская область"
912,198523,54,"M",333000,2023-01-01,"Удмуртская Республика"
4375,199526,56,"M",482000,2021-10-01,"Самарская область"
3199,201699,58,"M",677000,2023-11-01,"Республика Башкортостан"
4574,199927,45,"F",240000,2023-08-01,"Самарская область"
3681,199620,39,"M",550000,2021-10-01,"Кировская область"
1008,201375,51,"M",240000,2021-01-01,"Удмуртская Республика"
908,202173,29,"M",504000,2021-08-01,"Республика Марий Эл"
3100,198452,55,"F",495000,2022-01-01,"Республика Марий Эл"
3715,199387,57,"M",286000,2023-02-01,"Нижегородская область"
1145,197660,51,"M",513000,2022-03-01,"Республика Татарстан"
5081,200519,51,"M",240000,2023-11-01,"Кировская область"
669,198341,58,"M",301000,2021-03-01,"Республика Татарстан"
5269,197688,56,"M",304000,2022-07-01,"Оренбургская область"
2894,199502,54,"M",835000,2023-08-01,"Республика Башкортостан"
4116,199189,41,"M",421000,2021-06-01,"Республика Татарстан"
4737,201151,57,"M",353000,2021-03-01,"Нижегородская область"
3092,198926,49,"M",615000,2022-12-01,"Самарская область"
631,202043,49,"F",358000,2022-08-01,"Республика Татарстан"
3746,199322,55,"M",657000,2022-09-01,"Республика Башкортостан"
4145,201373,50,"M",240000,2021-07-01,"Самарская область"
1597,198958,33,"M",1032000,2022-10-01,"Удмуртская Республика"
727,200627,44,"M",607000,2023-11-01,"Республика Башкортостан"
2428,199401,55,"M",240000,2021-01-01,"Республика Татарстан"
5511,199966,47,"M",240000,2022-10-01,"Саратовская область"
4271,201548,50,"M",403000,2021-12-01,"Республика Башкортостан"
4925,200329,53,"M",240000,2021-12-01,"Саратовская область"
4775,201073,53,"M",398000,2022-12-01,"Самарская область"
2595,201929,58,"M",240000,2022-07-01,"Пермский край"
1416,197794,42,"M",616000,2023-03-01,"Республика Башкортостан"
542,197960,61,"M",240000,2021-05-01,"Республика Башкортостан"
3228,197535,44,"M",240000,2022-03-01,"Республика Татарстан"
1528,198300,43,"M",483000,2023-07-01,"Оренбургская область"
57,197473,54,"M",310000,2021-11-01,"Республика Башкортостан"
4546,199553,61,"F",240000,2022-03-01,"Самарская область"
2657,201226,58,"M",240000,2023-05-01,"Республика Башкортостан"
4641,201583,50,"M",304000,2021-02-01,"Пермский край"
1207,200480,52,"M",424000,2023-02-01,"Нижегородская область"
4507,200791,55,"M",404000,2022-03-01,"Удмуртская Республика"
51,201623,50,"M",296000,2021-07-01,"Нижегородская область"
2644,200657,59,"M",252000,2022-11-01,"Республика Татарстан"
2845,199743,53,"M",477000,2022-06-01,"Нижегородская область"
219,198347,40,"M",240000,2022-11-01,"Чувашская Республика"
160,198414,56,"M",579000,2023-11-01,"Саратовская область"
4818,197548,54,"M",554000,2022-12-01,"Республика Мордовия"
3813,201657,57,"M",520000,2023-10-01,"Республика Башкортостан"
1553,197852,52,"M",639000,2023-03-01,"Самарская область"
755,199104,57,"M",240000,2022-02-01,"Республика Башкортостан"
4829,201374,49,"M",373000,2021-08-01,"Самарская область"
775,197801,50,"M",285000,2022-05-01,"Чувашская Республика"
3656,197521,49,"M",979000,2021-07-01,"Саратовская область"
4406,199440,52,"F",637000,2022-05-01,"Чувашская Республика"
4446,201573,43,"M",753000,2021-02-01,"Оренбургская область"
1611,201129,58,"M",252000,2021-07-01,"Нижегородская область"
4448,202307,54,"M",240000,2021-07-01,"Республика Башкортостан"
2990,199953,57,"M",385000,2022-01-01,"Пермский край"
4184,201824,55,"M",950000,2021-05-01,"Саратовская область"
480,197848,56,"M",272000,2021-07-01,"Нижегородская область"
2350,200021,49,"M",376000,2021-01-01,"Саратовская область"
1548,198432,39,"M",240000,2023-01-01,"Самарская область"
2690,199862,57,"M",311000,2022-12-01,"Республика Башкортостан"
4410,199838,37,"M",374000,2022-12-01,"Республика Башкортостан"
2918,197551,50,"M",333000,2021-07-01,"Пермский край"
2493,201911,51,"M",261000,2023-10-01,"Пензенская область"
5353,200033,53,"M",411000,2022-09-01,"Оренбургская область"
569,202333,59,"M",240000,2023-09-01,"Республика Татарстан"
5061,201833,49,"M",266000,2022-08-01,"Нижегородская область"
74,201205,37,"M",367000,2021-02-01,"Пермский край"
1904,197452,54,"M",305000,2021-12-01,"Саратовская область"
4719,198805,33,"M",279000,2023-08-01,"Удмуртская Республика"
1312,198855,53,"M",240000,2023-12-01,"Республика Марий Эл"
80,199988,33,"F",532000,2023-08-01,"Республика Марий Эл"
3185,200197,60,"M",298000,2022-12-01,"Республика Татарстан"
3133,201703,55,"M",574000,2021-06-01,"Республика Татарстан"
4223,200164,50,"M",540000,2021-05-01,"Кировская область"
4258,199301,61,"M",353000,2023-03-01,"Республика Мордовия"
263,200096,58,"M",318000,2023-12-01,"Нижегородская область"
4058,200780,54,"M",395000,2023-03-01,"Саратовская область"
3265,201828,47,"M",248000,2023-04-01,"Республика Татарстан"
2881,199678,45,"M",430000,2023-06-01,"Саратовская область"
863,200245,47,"M",640000,2023-09-01,"Самарская область"
5029,198483,59,"M",515000,2023-05-01,"Нижегородская область"
3214,198784,40,"M",525000,2023-10-01,"Республика Башкортостан"
5528,201662,43,"F",426000,2023-12-01,"Республика Татарстан"
4909,199535,51,"M",511000,2022-06-01,"Республика Башкортостан"
1239,202010,54,"M",316000,2023-06-01,"Республика Башкортостан"
2141,201398,50,"M",531000,2021-04-01,"Ульяновская область"
406,200476,45,"M",683000,2021-02-01,"Республика Татарстан"
764,198079,49,"M",240000,2021-06-01,"Республика Башкортостан"
3222,202009,50,"M",810000,2021-11-01,"Самарская область"
2767,201246,51,"M",611000,2021-06-01,"Самарская область"
1389,202124,52,"M",457000,2021-02-01,"Пензенская область"
2135,197761,47,"M",354000,2023-06-01,"Пензенская область"
4065,197436,61,"M",602000,2021-12-01,"Самарская область"
4916,202305,34,"M",1310000,2021-07-01,"Саратовская область"
2955,200116,57,"M",343000,2022-08-01,"Республика Башкортостан"
2340,200697,61,"M",439000,2022-10-01,"Чувашская Республика"
1877,201018,50,"M",278000,2021-02-01,"Самарская область"
1001,201041,33,"M",240000,2023-06-01,"Самарская область"
456,201974,61,"M",465000,2021-08-01,"Республика Башкортостан"
185,198362,44,"M",467000,2023-03-01,"Нижегородская область"
761,199406,53,"M",652000,2022-02-01,"Самарская область"
1284,198247,48,"F",240000,2022-10-01,"Саратовская область"
2394,201584,55,"M",639000,2022-08-01,"Республика Башкортостан"
42,200823,48,"M",240000,2022-08-01,"Чувашская Республика"
2917,201235,47,"M",274000,2022-01-01,"Республика Марий Эл"
2650,200846,52,"M",465000,2023-05-01,"Оренбургская область"
1121,199413,55,"M",463000,2022-08-01,"Нижегородская область"
2629,199198,59,"M",345000,2022-08-01,"Пензенская область"
5426,199023,39,"M",240000,2022-08-01,"Саратовская область"
3852,198337,59,"M",347000,2022-12-01,"Нижегородская область"
1383,198597,48,"M",836000,2023-08-01,"Нижегородская область"
4342,197940,43,"M",667000,2022-08-01,"Кировская область"
1665,197560,58,"M",240000,2022-07-01,"Пензенская область"
4490,201142,52,"M",240000,2023-02-01,"Нижегородская область"
4506,197865,55,"M",315000,2022-08-01,"Нижегородская область"
2538,199527,51,"M",463000,2021-03-01,"Пермский край"
322,202200,50,"M",271000,2021-10-01,"Республика Татарстан"
395,198886,49,"M",240000,2022-10-01,"Пензенская область"
3124,199942,35,"M",1745000,2021-06-01,"Чувашская Республика"
4743,202211,63,"M",473000,2023-01-01,"Нижегородская область"
4290,202066,34,"M",240000,2022-06-01,"Республика Марий Эл"
1500,200751,47,"F",274000,2021-10-01,"Самарская область"
1633,200902,60,"M",392000,2022-02-01,"Самарская область"
4573,201001,52,"M",240000,2023-01-01,"Саратовская область"
1310,202281,52,"M",340000,2023-02-01,"Самарская область"
4298,199386,54,"M",288000,2023-08-01,"Пермский край"
1817,197741,55,"M",240000,2022-07-01,"Пермский край"
833,201039,54,"F",530000,2023-10-01,"Республика Башкортостан"
